1329566229 0 1 0
1329567723 0 2 0
1329569114 1 2 0
1329569763 2 2 0
1329569878 3 2 0
1329570313 4 2 0
1329570488 5 2 0
1329573125 6 2 0
1329573773 7 2 0
1329574129 8 2 0
1329574661 9 2 0
1329575334 9 3 0
1329575513 10 3 0
1329575641 10 4 0
1329577158 10 5 0
1329657800 10 5 1
1329658594 10 5 2
1329669721 10 5 3
1329669817 10 5 4
